y,price,contract,local,wknown,tod,seasonal,gid,pid,_x1,_x2,_x3,__000000,__00000T,__00000F,__00000G,__00000E,__00000N,__00000I,__00000J,__00000K
1,0,5,0,1,1,0,910,77,17,26,30,3637,1,0,1,,1,,.5727866871694473,5
0,0,1,0,0,0,1,911,77,17,26,30,3641,1,0,1,,,,.5727866871694473,5
0,7,0,0,0,0,0,911,77,17,26,30,3642,1,0,1,,,,.5727866871694473,5
0,0,5,0,1,1,0,911,77,17,26,30,3644,1,0,1,,,,.5727866871694473,5
1,9,0,1,0,0,0,911,77,17,26,30,3643,1,0,1,,1,,.5727866871694473,5
0,7,1,0,1,0,0,912,77,17,26,30,3646,1,0,1,,,,.5727866871694473,5
0,0,5,0,0,0,1,912,77,17,26,30,3648,1,0,1,,,,.5727866871694473,5
0,9,1,1,0,0,0,912,77,17,26,30,3645,1,0,1,,,,.5727866871694473,5
1,0,0,0,1,1,0,912,77,17,26,30,3647,1,0,1,,1,,.5727866871694473,5
0,9,0,0,0,0,0,913,77,17,26,30,3652,1,0,1,,,,.5727866871694473,5
0,0,1,0,1,0,1,913,77,17,26,30,3651,1,0,1,,,,.5727866871694473,5
0,0,5,0,0,1,0,913,77,17,26,30,3649,1,0,1,,,,.5727866871694473,5
1,7,0,1,0,0,0,913,77,17,26,30,3650,1,0,1,,1,,.5727866871694473,5
0,0,0,0,0,1,0,914,77,17,26,30,3655,1,0,1,,,,.5727866871694473,5
0,9,1,0,0,0,0,914,77,17,26,30,3656,1,0,1,,,,.5727866871694473,5
0,0,5,1,0,0,1,914,77,17,26,30,3653,1,0,1,,,,.5727866871694473,5
1,7,1,0,1,0,0,914,77,17,26,30,3654,1,0,1,,1,,.5727866871694473,5
0,9,0,0,1,0,0,915,77,17,26,30,3658,1,0,1,,,,.5727866871694473,5
0,0,1,1,0,0,1,915,77,17,26,30,3660,1,0,1,,,,.5727866871694473,5
0,0,5,0,0,1,0,915,77,17,26,30,3659,1,0,1,,,,.5727866871694473,5
1,7,1,0,0,0,0,915,77,17,26,30,3657,1,0,1,,1,,.5727866871694473,5
0,9,0,0,1,0,0,916,77,17,26,30,3661,1,0,1,,,,.5727866871694473,5
0,7,0,0,0,0,0,916,77,17,26,30,3662,1,0,1,,,,.5727866871694473,5
0,0,1,0,1,0,1,916,77,17,26,30,3663,1,0,1,,,,.5727866871694473,5
1,0,5,1,0,1,0,916,77,17,26,30,3664,1,0,1,,1,,.5727866871694473,5
0,0,0,1,0,0,1,917,77,17,26,30,3665,1,0,1,,,,.5727866871694473,5
0,9,1,0,0,0,0,917,77,17,26,30,3667,1,0,1,,,,.5727866871694473,5
0,0,1,0,0,1,0,917,77,17,26,30,3666,1,0,1,,,,.5727866871694473,5
1,9,5,0,1,0,0,917,77,17,26,30,3668,1,0,1,,1,,.5727866871694473,5
0,0,0,0,0,1,0,918,77,17,26,30,3672,1,0,1,,,,.5727866871694473,5
0,0,1,1,0,0,1,918,77,17,26,30,3671,1,0,1,,,,.5727866871694473,5
0,9,0,0,1,0,0,918,77,17,26,30,3669,1,0,1,,,,.5727866871694473,5
1,7,5,0,0,0,0,918,77,17,26,30,3670,1,0,1,,1,,.5727866871694473,5
0,9,0,0,1,0,0,919,77,17,26,30,3674,1,0,1,,,,.5727866871694473,5
0,0,1,0,1,0,1,919,77,17,26,30,3673,1,0,1,,,,.5727866871694473,5
0,0,0,0,0,1,0,919,77,17,26,30,3675,1,0,1,,,,.5727866871694473,5
1,7,5,1,0,0,0,919,77,17,26,30,3676,1,0,1,,1,,.5727866871694473,5
0,0,5,0,1,0,1,920,77,17,26,30,3677,1,0,1,,,,.5727866871694473,5
0,0,0,0,0,1,0,920,77,17,26,30,3680,1,0,1,,,,.5727866871694473,5
0,9,0,0,1,0,0,920,77,17,26,30,3678,1,0,1,,,,.5727866871694473,5
1,7,1,0,0,0,0,920,77,17,26,30,3679,1,0,1,1,1,.5727866871694473,.5727866871694473,5
0,9,0,0,0,0,0,921,78,35,24,19,3681,1,0,1,,,,.243088986977478,2
0,0,1,1,0,1,0,921,78,35,24,19,3683,1,0,1,,,,.243088986977478,2
0,0,0,0,1,0,1,921,78,35,24,19,3682,1,0,1,,,,.243088986977478,2
1,7,5,0,1,0,0,921,78,35,24,19,3684,1,0,1,,1,,.243088986977478,2
0,9,1,0,1,0,0,922,78,35,24,19,3688,1,0,1,,,,.243088986977478,2
0,0,0,0,0,1,0,922,78,35,24,19,3685,1,0,1,,,,.243088986977478,2
0,7,5,0,0,0,0,922,78,35,24,19,3686,1,0,1,,,,.243088986977478,2
1,0,0,1,0,0,1,922,78,35,24,19,3687,1,0,1,,1,,.243088986977478,2
0,7,0,0,0,0,0,923,78,35,24,19,3692,1,0,1,,,,.243088986977478,2
0,0,1,0,0,1,0,923,78,35,24,19,3689,1,0,1,,,,.243088986977478,2
0,9,5,0,1,0,0,923,78,35,24,19,3690,1,0,1,,,,.243088986977478,2
1,0,5,0,1,0,1,923,78,35,24,19,3691,1,0,1,,1,,.243088986977478,2
0,0,1,0,1,0,1,924,78,35,24,19,3695,1,0,1,,,,.243088986977478,2
0,7,5,0,0,0,0,924,78,35,24,19,3694,1,0,1,,,,.243088986977478,2
0,0,1,0,0,1,0,924,78,35,24,19,3696,1,0,1,,,,.243088986977478,2
1,9,0,1,0,0,0,924,78,35,24,19,3693,1,0,1,,1,,.243088986977478,2
0,9,5,0,1,0,0,925,78,35,24,19,3699,1,0,1,,,,.243088986977478,2
0,0,5,0,1,0,1,925,78,35,24,19,3700,1,0,1,,,,.243088986977478,2
0,7,1,0,0,0,0,925,78,35,24,19,3698,1,0,1,,,,.243088986977478,2
1,0,0,1,0,1,0,925,78,35,24,19,3697,1,0,1,,1,,.243088986977478,2
0,7,1,0,0,0,0,926,78,35,24,19,3703,1,0,1,,,,.243088986977478,2
0,9,5,0,1,0,0,926,78,35,24,19,3701,1,0,1,,,,.243088986977478,2
0,0,0,0,0,0,1,926,78,35,24,19,3702,1,0,1,,,,.243088986977478,2
1,0,0,1,0,1,0,926,78,35,24,19,3704,1,0,1,,1,,.243088986977478,2
0,9,1,0,0,0,0,927,78,35,24,19,3708,1,0,1,,,,.243088986977478,2
0,7,0,0,0,0,0,927,78,35,24,19,3705,1,0,1,,,,.243088986977478,2
0,0,0,0,1,1,0,927,78,35,24,19,3706,1,0,1,,,,.243088986977478,2
1,0,5,0,1,0,1,927,78,35,24,19,3707,1,0,1,,1,,.243088986977478,2
0,0,1,0,0,0,1,928,78,35,24,19,3710,1,0,1,,,,.243088986977478,2
0,0,5,0,0,1,0,928,78,35,24,19,3711,1,0,1,,,,.243088986977478,2
0,7,5,1,0,0,0,928,78,35,24,19,3709,1,0,1,,,,.243088986977478,2
1,9,0,0,1,0,0,928,78,35,24,19,3712,1,0,1,,1,,.243088986977478,2
0,0,1,0,0,1,0,929,78,35,24,19,3714,1,0,1,,,,.243088986977478,2
0,7,5,1,0,0,0,929,78,35,24,19,3716,1,0,1,,,,.243088986977478,2
0,9,0,0,1,0,0,929,78,35,24,19,3715,1,0,1,,,,.243088986977478,2
1,0,0,0,1,0,1,929,78,35,24,19,3713,1,0,1,,1,,.243088986977478,2
0,0,5,0,0,0,1,930,78,35,24,19,3717,1,0,1,,,,.243088986977478,2
0,9,5,1,0,0,0,930,78,35,24,19,3719,1,0,1,,,,.243088986977478,2
0,0,1,0,0,1,0,930,78,35,24,19,3718,1,0,1,,,,.243088986977478,2
1,7,0,0,1,0,0,930,78,35,24,19,3720,1,0,1,,1,,.243088986977478,2
0,9,5,0,1,0,0,931,78,35,24,19,3721,1,0,1,,,,.243088986977478,2
0,0,0,0,1,1,0,931,78,35,24,19,3722,1,0,1,,,,.243088986977478,2
0,7,1,0,0,0,0,931,78,35,24,19,3724,1,0,1,,,,.243088986977478,2
1,0,5,1,0,0,1,931,78,35,24,19,3723,1,0,1,,1,,.243088986977478,2
0,9,1,0,1,0,0,932,78,35,24,19,3725,1,0,1,,,,.243088986977478,2
0,0,0,0,0,0,1,932,78,35,24,19,3728,1,0,1,,,,.243088986977478,2
0,0,5,0,1,1,0,932,78,35,24,19,3727,1,0,1,,,,.243088986977478,2
1,7,0,1,0,0,0,932,78,35,24,19,3726,1,0,1,1,1,.243088986977478,.243088986977478,2
0,9,5,0,0,0,0,933,79,24,16,27,3729,1,0,1,,,,.4139080560258818,3
0,0,1,1,0,1,0,933,79,24,16,27,3731,1,0,1,,,,.4139080560258818,3
0,0,0,0,1,0,1,933,79,24,16,27,3730,1,0,1,,,,.4139080560258818,3
1,7,5,0,1,0,0,933,79,24,16,27,3732,1,0,1,,1,,.4139080560258818,3
0,0,5,0,0,1,0,934,79,24,16,27,3734,1,0,1,,,,.4139080560258818,3
0,0,0,0,1,0,1,934,79,24,16,27,3733,1,0,1,,,,.4139080560258818,3
0,9,5,0,0,0,0,934,79,24,16,27,3735,1,0,1,,,,.4139080560258818,3
1,7,1,0,1,0,0,934,79,24,16,27,3736,1,0,1,,1,,.4139080560258818,3
0,7,0,0,0,0,0,935,79,24,16,27,3740,1,0,1,,,,.4139080560258818,3
0,0,5,0,1,0,1,935,79,24,16,27,3739,1,0,1,,,,.4139080560258818,3
0,0,1,0,1,1,0,935,79,24,16,27,3737,1,0,1,,,,.4139080560258818,3
1,9,5,1,0,0,0,935,79,24,16,27,3738,1,0,1,,1,,.4139080560258818,3
0,7,5,0,0,0,0,936,79,24,16,27,3744,1,0,1,,,,.4139080560258818,3
0,0,1,0,0,0,1,936,79,24,16,27,3742,1,0,1,,,,.4139080560258818,3
0,0,1,0,1,1,0,936,79,24,16,27,3743,1,0,1,,,,.4139080560258818,3
1,9,0,0,1,0,0,936,79,24,16,27,3741,1,0,1,,1,,.4139080560258818,3
0,7,1,0,1,0,0,937,79,24,16,27,3748,1,0,1,,,,.4139080560258818,3
0,0,0,0,0,1,0,937,79,24,16,27,3746,1,0,1,,,,.4139080560258818,3
0,0,5,0,0,0,1,937,79,24,16,27,3745,1,0,1,,,,.4139080560258818,3
1,9,1,0,1,0,0,937,79,24,16,27,3747,1,0,1,,1,,.4139080560258818,3
0,0,1,0,1,1,0,938,79,24,16,27,3750,1,0,1,,,,.4139080560258818,3
0,7,5,0,0,0,0,938,79,24,16,27,3749,1,0,1,,,,.4139080560258818,3
0,0,0,0,1,0,1,938,79,24,16,27,3751,1,0,1,,,,.4139080560258818,3
1,9,1,0,0,0,0,938,79,24,16,27,3752,1,0,1,,1,,.4139080560258818,3
0,7,5,0,1,0,0,939,79,24,16,27,3755,1,0,1,,,,.4139080560258818,3
0,0,1,0,0,1,0,939,79,24,16,27,3754,1,0,1,,,,.4139080560258818,3
0,9,5,0,0,0,0,939,79,24,16,27,3753,1,0,1,,,,.4139080560258818,3
1,0,0,1,0,0,1,939,79,24,16,27,3756,1,0,1,,1,,.4139080560258818,3
0,7,0,0,0,0,0,940,79,24,16,27,3758,1,0,1,,,,.4139080560258818,3
0,0,1,0,1,0,1,940,79,24,16,27,3760,1,0,1,,,,.4139080560258818,3
0,9,5,0,0,0,0,940,79,24,16,27,3757,1,0,1,,,,.4139080560258818,3
1,0,0,0,1,1,0,940,79,24,16,27,3759,1,0,1,,1,,.4139080560258818,3
0,0,0,0,1,0,1,941,79,24,16,27,3761,1,0,1,,,,.4139080560258818,3
0,7,5,0,0,0,0,941,79,24,16,27,3763,1,0,1,,,,.4139080560258818,3
0,0,5,0,1,1,0,941,79,24,16,27,3764,1,0,1,,,,.4139080560258818,3
1,9,1,1,0,0,0,941,79,24,16,27,3762,1,0,1,,1,,.4139080560258818,3
0,0,1,0,0,0,1,942,79,24,16,27,3768,1,0,1,,,,.4139080560258818,3
0,7,0,0,1,0,0,942,79,24,16,27,3765,1,0,1,,,,.4139080560258818,3
0,0,5,0,1,1,0,942,79,24,16,27,3766,1,0,1,,,,.4139080560258818,3
1,9,1,1,0,0,0,942,79,24,16,27,3767,1,0,1,,1,,.4139080560258818,3
0,0,0,0,1,0,1,943,79,24,16,27,3772,1,0,1,,,,.4139080560258818,3
0,7,0,0,0,0,0,943,79,24,16,27,3771,1,0,1,,,,.4139080560258818,3
0,0,5,1,0,1,0,943,79,24,16,27,3769,1,0,1,,,,.4139080560258818,3
1,9,1,0,1,0,0,943,79,24,16,27,3770,1,0,1,,1,,.4139080560258818,3
0,0,1,0,1,1,0,944,79,24,16,27,3773,1,0,1,,,,.4139080560258818,3
0,0,1,0,1,0,1,944,79,24,16,27,3776,1,0,1,,,,.4139080560258818,3
0,9,5,0,1,0,0,944,79,24,16,27,3774,1,0,1,,,,.4139080560258818,3
1,7,0,1,0,0,0,944,79,24,16,27,3775,1,0,1,1,1,.4139080560258818,.4139080560258818,3
0,0,1,0,1,0,1,945,80,34,27,35,3778,1,0,1,,,,.3787247833676629,3
0,0,0,0,0,1,0,945,80,34,27,35,3779,1,0,1,,,,.3787247833676629,3
0,9,0,0,0,0,0,945,80,34,27,35,3780,1,0,1,,,,.3787247833676629,3
1,7,5,1,0,0,0,945,80,34,27,35,3777,1,0,1,,1,,.3787247833676629,3
0,0,5,0,1,1,0,946,80,34,27,35,3781,1,0,1,,,,.3787247833676629,3
0,9,1,1,0,0,0,946,80,34,27,35,3783,1,0,1,,,,.3787247833676629,3
0,0,5,0,0,0,1,946,80,34,27,35,3782,1,0,1,,,,.3787247833676629,3
1,7,0,0,1,0,0,946,80,34,27,35,3784,1,0,1,,1,,.3787247833676629,3
0,9,0,1,0,0,0,947,80,34,27,35,3787,1,0,1,,,,.3787247833676629,3
0,0,1,0,0,0,1,947,80,34,27,35,3785,1,0,1,,,,.3787247833676629,3
0,0,5,0,1,1,0,947,80,34,27,35,3788,1,0,1,,,,.3787247833676629,3
1,7,0,0,0,0,0,947,80,34,27,35,3786,1,0,1,,1,,.3787247833676629,3
0,9,1,1,0,0,0,948,80,34,27,35,3789,1,0,1,,,,.3787247833676629,3
0,0,5,0,0,0,1,948,80,34,27,35,3792,1,0,1,,,,.3787247833676629,3
0,0,0,0,1,1,0,948,80,34,27,35,3791,1,0,1,,,,.3787247833676629,3
1,7,1,0,1,0,0,948,80,34,27,35,3790,1,0,1,,1,,.3787247833676629,3
0,0,5,0,0,1,0,949,80,34,27,35,3793,1,0,1,,,,.3787247833676629,3
0,9,0,0,0,0,0,949,80,34,27,35,3796,1,0,1,,,,.3787247833676629,3
0,0,1,0,1,0,1,949,80,34,27,35,3795,1,0,1,,,,.3787247833676629,3
1,7,0,1,0,0,0,949,80,34,27,35,3794,1,0,1,,1,,.3787247833676629,3
0,0,0,0,0,1,0,950,80,34,27,35,3799,1,0,1,,,,.3787247833676629,3
0,9,1,0,0,0,0,950,80,34,27,35,3800,1,0,1,,,,.3787247833676629,3
0,0,5,1,0,0,1,950,80,34,27,35,3797,1,0,1,,,,.3787247833676629,3
1,7,1,0,1,0,0,950,80,34,27,35,3798,1,0,1,,1,,.3787247833676629,3
0,9,0,0,1,0,0,951,80,34,27,35,3802,1,0,1,,,,.3787247833676629,3
0,0,5,0,0,1,0,951,80,34,27,35,3803,1,0,1,,,,.3787247833676629,3
0,0,1,1,0,0,1,951,80,34,27,35,3804,1,0,1,,,,.3787247833676629,3
1,7,1,0,0,0,0,951,80,34,27,35,3801,1,0,1,,1,,.3787247833676629,3
0,0,1,0,1,0,1,952,80,34,27,35,3807,1,0,1,,,,.3787247833676629,3
0,9,0,0,1,0,0,952,80,34,27,35,3805,1,0,1,,,,.3787247833676629,3
0,0,5,1,0,1,0,952,80,34,27,35,3808,1,0,1,,,,.3787247833676629,3
1,7,0,0,0,0,0,952,80,34,27,35,3806,1,0,1,,1,,.3787247833676629,3
0,9,5,0,1,0,0,953,80,34,27,35,3812,1,0,1,,,,.3787247833676629,3
0,9,1,0,0,0,0,953,80,34,27,35,3811,1,0,1,,,,.3787247833676629,3
0,0,1,0,0,1,0,953,80,34,27,35,3810,1,0,1,,,,.3787247833676629,3
1,0,0,1,0,0,1,953,80,34,27,35,3809,1,0,1,,1,,.3787247833676629,3
0,0,0,0,0,1,0,954,80,34,27,35,3816,1,0,1,,,,.3787247833676629,3
0,7,5,0,0,0,0,954,80,34,27,35,3814,1,0,1,,,,.3787247833676629,3
0,9,0,0,1,0,0,954,80,34,27,35,3813,1,0,1,,,,.3787247833676629,3
1,0,1,1,0,0,1,954,80,34,27,35,3815,1,0,1,,1,,.3787247833676629,3
0,0,0,0,0,1,0,955,80,34,27,35,3819,1,0,1,,,,.3787247833676629,3
0,0,1,0,1,0,1,955,80,34,27,35,3817,1,0,1,,,,.3787247833676629,3
0,9,0,0,1,0,0,955,80,34,27,35,3818,1,0,1,,,,.3787247833676629,3
1,7,5,1,0,0,0,955,80,34,27,35,3820,1,0,1,,1,,.3787247833676629,3
0,0,0,0,0,1,0,956,80,34,27,35,3824,1,0,1,,,,.3787247833676629,3
0,9,0,0,1,0,0,956,80,34,27,35,3822,1,0,1,,,,.3787247833676629,3
0,0,5,0,1,0,1,956,80,34,27,35,3821,1,0,1,,,,.3787247833676629,3
1,7,1,0,0,0,0,956,80,34,27,35,3823,1,0,1,1,1,.3787247833676629,.3787247833676629,3
0,0,0,0,0,0,1,957,81,35,21,29,3827,1,0,1,,,,.4372445687399048,4
0,0,5,0,0,0,1,957,81,35,21,29,3828,1,0,1,,,,.4372445687399048,4
0,7,1,0,0,0,0,957,81,35,21,29,3826,1,0,1,,,,.4372445687399048,4
1,9,5,0,1,0,0,957,81,35,21,29,3825,1,0,1,,1,,.4372445687399048,4
0,0,5,1,0,0,1,958,81,35,21,29,3830,1,0,1,,,,.4372445687399048,4
0,7,0,0,1,0,0,958,81,35,21,29,3832,1,0,1,,,,.4372445687399048,4
0,0,1,0,1,1,0,958,81,35,21,29,3829,1,0,1,,,,.4372445687399048,4
1,9,5,1,0,0,0,958,81,35,21,29,3831,1,0,1,,1,,.4372445687399048,4
0,9,0,0,0,0,0,959,81,35,21,29,3835,1,0,1,,,,.4372445687399048,4
0,0,1,0,1,0,1,959,81,35,21,29,3833,1,0,1,,,,.4372445687399048,4
0,7,0,0,0,0,0,959,81,35,21,29,3834,1,0,1,,,,.4372445687399048,4
1,0,5,0,1,1,0,959,81,35,21,29,3836,1,0,1,,1,,.4372445687399048,4
0,0,5,0,1,1,0,960,81,35,21,29,3838,1,0,1,,,,.4372445687399048,4
0,7,0,0,0,0,0,960,81,35,21,29,3839,1,0,1,,,,.4372445687399048,4
0,0,5,0,1,0,1,960,81,35,21,29,3840,1,0,1,,,,.4372445687399048,4
1,9,1,1,0,0,0,960,81,35,21,29,3837,1,0,1,,1,,.4372445687399048,4
0,9,5,0,0,0,0,961,81,35,21,29,3841,1,0,1,,,,.4372445687399048,4
0,7,5,0,1,0,0,961,81,35,21,29,3844,1,0,1,,,,.4372445687399048,4
0,0,0,0,1,0,1,961,81,35,21,29,3842,1,0,1,,,,.4372445687399048,4
1,0,1,1,0,1,0,961,81,35,21,29,3843,1,0,1,,1,,.4372445687399048,4
0,0,0,0,1,0,1,962,81,35,21,29,3845,1,0,1,,,,.4372445687399048,4
0,9,5,0,0,0,0,962,81,35,21,29,3847,1,0,1,,,,.4372445687399048,4
0,0,5,0,0,1,0,962,81,35,21,29,3846,1,0,1,,,,.4372445687399048,4
1,7,1,0,1,0,0,962,81,35,21,29,3848,1,0,1,,1,,.4372445687399048,4
0,7,0,0,0,0,0,963,81,35,21,29,3852,1,0,1,,,,.4372445687399048,4
0,0,5,0,1,0,1,963,81,35,21,29,3851,1,0,1,,,,.4372445687399048,4
0,9,5,1,0,0,0,963,81,35,21,29,3850,1,0,1,,,,.4372445687399048,4
1,0,1,0,1,1,0,963,81,35,21,29,3849,1,0,1,,1,,.4372445687399048,4
0,9,0,0,1,0,0,964,81,35,21,29,3853,1,0,1,,,,.4372445687399048,4
0,7,5,0,0,0,0,964,81,35,21,29,3856,1,0,1,,,,.4372445687399048,4
0,0,1,0,0,0,1,964,81,35,21,29,3854,1,0,1,,,,.4372445687399048,4
1,0,1,0,1,1,0,964,81,35,21,29,3855,1,0,1,,1,,.4372445687399048,4
0,7,1,0,1,0,0,965,81,35,21,29,3860,1,0,1,,,,.4372445687399048,4
0,0,5,0,0,0,1,965,81,35,21,29,3857,1,0,1,,,,.4372445687399048,4
0,0,0,0,0,1,0,965,81,35,21,29,3858,1,0,1,,,,.4372445687399048,4
1,9,1,0,1,0,0,965,81,35,21,29,3859,1,0,1,,1,,.4372445687399048,4
0,7,5,0,0,0,0,966,81,35,21,29,3861,1,0,1,,,,.4372445687399048,4
0,0,0,0,1,0,1,966,81,35,21,29,3863,1,0,1,,,,.4372445687399048,4
0,9,1,0,0,0,0,966,81,35,21,29,3864,1,0,1,,,,.4372445687399048,4
1,0,1,0,1,1,0,966,81,35,21,29,3862,1,0,1,,1,,.4372445687399048,4
0,9,5,0,0,0,0,967,81,35,21,29,3865,1,0,1,,,,.4372445687399048,4
0,0,0,1,0,0,1,967,81,35,21,29,3868,1,0,1,,,,.4372445687399048,4
0,0,1,0,0,1,0,967,81,35,21,29,3866,1,0,1,,,,.4372445687399048,4
1,7,5,0,1,0,0,967,81,35,21,29,3867,1,0,1,,1,,.4372445687399048,4
0,9,5,0,0,0,0,968,81,35,21,29,3869,1,0,1,,,,.4372445687399048,4
0,7,0,0,0,0,0,968,81,35,21,29,3870,1,0,1,,,,.4372445687399048,4
0,0,0,0,1,1,0,968,81,35,21,29,3871,1,0,1,,,,.4372445687399048,4
1,0,1,0,1,0,1,968,81,35,21,29,3872,1,0,1,1,1,.4372445687399048,.4372445687399048,4
0,7,5,0,1,0,0,969,82,33,22,24,3873,1,0,1,,,,.8481946143779978,6
0,0,0,0,0,0,1,969,82,33,22,24,3875,1,0,1,,,,.8481946143779978,6
0,9,1,1,0,0,0,969,82,33,22,24,3874,1,0,1,,,,.8481946143779978,6
1,0,5,0,1,1,0,969,82,33,22,24,3876,1,0,1,,1,,.8481946143779978,6
0,9,5,0,1,0,0,970,82,33,22,24,3878,1,0,1,,,,.8481946143779978,6
0,0,5,0,0,0,1,970,82,33,22,24,3880,1,0,1,,,,.8481946143779978,6
0,7,0,0,1,0,0,970,82,33,22,24,3877,1,0,1,,,,.8481946143779978,6
1,0,1,1,0,1,0,970,82,33,22,24,3879,1,0,1,,1,,.8481946143779978,6
0,0,0,1,0,0,1,971,82,33,22,24,3884,1,0,1,,,,.8481946143779978,6
0,9,5,0,0,0,0,971,82,33,22,24,3881,1,0,1,,,,.8481946143779978,6
0,0,0,0,1,1,0,971,82,33,22,24,3883,1,0,1,,,,.8481946143779978,6
1,7,1,0,1,0,0,971,82,33,22,24,3882,1,0,1,,1,,.8481946143779978,6
0,0,1,0,1,0,1,972,82,33,22,24,3885,1,0,1,,,,.8481946143779978,6
0,9,1,0,0,0,0,972,82,33,22,24,3886,1,0,1,,,,.8481946143779978,6
0,0,5,0,1,1,0,972,82,33,22,24,3888,1,0,1,,,,.8481946143779978,6
1,7,0,1,0,0,0,972,82,33,22,24,3887,1,0,1,,1,,.8481946143779978,6
0,0,0,0,0,0,1,973,82,33,22,24,3891,1,0,1,,,,.8481946143779978,6
0,7,5,0,1,0,0,973,82,33,22,24,3892,1,0,1,,,,.8481946143779978,6
0,9,1,0,1,0,0,973,82,33,22,24,3890,1,0,1,,,,.8481946143779978,6
1,0,0,1,0,1,0,973,82,33,22,24,3889,1,0,1,,1,,.8481946143779978,6
0,0,0,0,0,0,1,974,82,33,22,24,3893,1,0,1,,,,.8481946143779978,6
0,7,5,0,1,0,0,974,82,33,22,24,3896,1,0,1,,,,.8481946143779978,6
0,9,0,0,0,0,0,974,82,33,22,24,3894,1,0,1,,,,.8481946143779978,6
1,0,1,1,0,1,0,974,82,33,22,24,3895,1,0,1,,1,,.8481946143779978,6
0,0,5,0,1,0,1,975,82,33,22,24,3897,1,0,1,,,,.8481946143779978,6
0,7,5,1,0,0,0,975,82,33,22,24,3900,1,0,1,,,,.8481946143779978,6
0,9,0,0,0,0,0,975,82,33,22,24,3898,1,0,1,,,,.8481946143779978,6
1,0,1,0,0,1,0,975,82,33,22,24,3899,1,0,1,,1,,.8481946143779978,6
0,0,1,1,0,0,1,976,82,33,22,24,3903,1,0,1,,,,.8481946143779978,6
0,9,0,0,1,0,0,976,82,33,22,24,3901,1,0,1,,,,.8481946143779978,6
0,0,5,0,0,1,0,976,82,33,22,24,3904,1,0,1,,,,.8481946143779978,6
1,7,1,0,0,0,0,976,82,33,22,24,3902,1,0,1,,1,,.8481946143779978,6
0,0,5,0,1,0,1,977,82,33,22,24,3905,1,0,1,,,,.8481946143779978,6
0,0,5,0,0,1,0,977,82,33,22,24,3906,1,0,1,,,,.8481946143779978,6
0,9,0,0,1,0,0,977,82,33,22,24,3907,1,0,1,,,,.8481946143779978,6
1,7,1,0,0,0,0,977,82,33,22,24,3908,1,0,1,,1,,.8481946143779978,6
0,9,0,0,1,0,0,978,82,33,22,24,3912,1,0,1,,,,.8481946143779978,6
0,0,5,1,0,1,0,978,82,33,22,24,3910,1,0,1,,,,.8481946143779978,6
0,7,0,0,0,0,0,978,82,33,22,24,3911,1,0,1,,,,.8481946143779978,6
1,0,1,0,1,0,1,978,82,33,22,24,3909,1,0,1,,1,,.8481946143779978,6
0,0,5,1,0,0,1,979,82,33,22,24,3915,1,0,1,,,,.8481946143779978,6
0,9,5,0,1,0,0,979,82,33,22,24,3913,1,0,1,,,,.8481946143779978,6
0,7,1,0,0,0,0,979,82,33,22,24,3916,1,0,1,,,,.8481946143779978,6
1,0,0,0,1,1,0,979,82,33,22,24,3914,1,0,1,,1,,.8481946143779978,6
0,9,5,1,0,0,0,980,82,33,22,24,3919,1,0,1,,,,.8481946143779978,6
0,7,5,0,0,0,0,980,82,33,22,24,3918,1,0,1,,,,.8481946143779978,6
0,0,0,0,1,0,1,980,82,33,22,24,3920,1,0,1,,,,.8481946143779978,6
1,0,1,0,1,1,0,980,82,33,22,24,3917,1,0,1,1,1,.8481946143779978,.8481946143779978,6
0,7,5,0,0,0,0,981,83,29,27,23,3924,1,0,1,,,,.9688043759129431,7
0,0,5,0,1,1,0,981,83,29,27,23,3921,1,0,1,,,,.9688043759129431,7
0,0,1,0,1,0,1,981,83,29,27,23,3923,1,0,1,,,,.9688043759129431,7
1,9,0,1,0,0,0,981,83,29,27,23,3922,1,0,1,,1,,.9688043759129431,7
0,9,1,0,0,0,0,982,83,29,27,23,3928,1,0,1,,,,.9688043759129431,7
0,0,0,0,0,1,0,982,83,29,27,23,3927,1,0,1,,,,.9688043759129431,7
0,7,1,0,0,0,0,982,83,29,27,23,3926,1,0,1,,,,.9688043759129431,7
1,0,5,1,0,0,1,982,83,29,27,23,3925,1,0,1,,1,,.9688043759129431,7
0,0,1,0,0,1,0,983,83,29,27,23,3929,1,0,1,,,,.9688043759129431,7
0,0,1,0,0,0,1,983,83,29,27,23,3932,1,0,1,,,,.9688043759129431,7
0,0,0,0,0,1,0,983,83,29,27,23,3931,1,0,1,,,,.9688043759129431,7
1,7,5,0,1,0,0,983,83,29,27,23,3930,1,0,1,,1,,.9688043759129431,7
0,7,0,0,0,0,0,984,83,29,27,23,3934,1,0,1,,,,.9688043759129431,7
0,9,0,0,1,0,0,984,83,29,27,23,3933,1,0,1,,,,.9688043759129431,7
0,0,1,0,1,0,1,984,83,29,27,23,3935,1,0,1,,,,.9688043759129431,7
1,0,5,1,0,1,0,984,83,29,27,23,3936,1,0,1,,1,,.9688043759129431,7
0,0,0,0,0,1,0,985,83,29,27,23,3939,1,0,1,,,,.9688043759129431,7
0,9,0,0,0,0,0,985,83,29,27,23,3940,1,0,1,,,,.9688043759129431,7
0,0,1,0,1,0,1,985,83,29,27,23,3938,1,0,1,,,,.9688043759129431,7
