choice,pf,cl,loc,wk,tod,seas,chid,id,x1,samplesplit
0,0,1,0,1,0,1,475,40,75,2
0,9,0,0,1,0,0,475,40,75,2
0,0,0,0,0,1,0,475,40,75,2
1,7,5,1,0,0,0,475,40,75,2
1,0,5,0,1,0,1,476,40,75,2
0,9,0,0,1,0,0,476,40,75,2
0,7,1,0,0,0,0,476,40,75,2
0,0,0,0,0,1,0,476,40,75,2
0,9,0,0,0,0,0,477,41,77,4
1,0,0,0,1,0,1,477,41,77,4
0,0,1,1,0,1,0,477,41,77,4
0,7,5,0,1,0,0,477,41,77,4
0,0,0,0,0,1,0,478,41,77,4
0,7,5,0,0,0,0,478,41,77,4
1,0,0,1,0,0,1,478,41,77,4
0,9,1,0,1,0,0,478,41,77,4
0,0,1,0,0,1,0,479,41,77,4
1,9,5,0,1,0,0,479,41,77,4
0,0,5,0,1,0,1,479,41,77,4
0,7,0,0,0,0,0,479,41,77,4
1,9,0,1,0,0,0,480,41,77,4
0,7,5,0,0,0,0,480,41,77,4
0,0,1,0,1,0,1,480,41,77,4
0,0,1,0,0,1,0,480,41,77,4
1,0,0,1,0,1,0,481,41,77,4
0,7,1,0,0,0,0,481,41,77,4
0,9,5,0,1,0,0,481,41,77,4
0,0,5,0,1,0,1,481,41,77,4
0,9,5,0,1,0,0,482,41,77,4
0,0,0,0,0,0,1,482,41,77,4
0,7,1,0,0,0,0,482,41,77,4
1,0,0,1,0,1,0,482,41,77,4
0,7,0,0,0,0,0,483,41,77,4
0,0,0,0,1,1,0,483,41,77,4
1,0,5,0,1,0,1,483,41,77,4
0,9,1,0,0,0,0,483,41,77,4
0,7,5,1,0,0,0,484,41,77,4
0,0,1,0,0,0,1,484,41,77,4
0,0,5,0,0,1,0,484,41,77,4
1,9,0,0,1,0,0,484,41,77,4
0,0,0,0,1,0,1,485,41,77,4
0,0,1,0,0,1,0,485,41,77,4
1,9,0,0,1,0,0,485,41,77,4
0,7,5,1,0,0,0,485,41,77,4
0,0,5,0,0,0,1,486,41,77,4
0,0,1,0,0,1,0,486,41,77,4
0,9,5,1,0,0,0,486,41,77,4
1,7,0,0,1,0,0,486,41,77,4
0,9,5,0,1,0,0,487,41,77,4
1,0,0,0,1,1,0,487,41,77,4
0,0,5,1,0,0,1,487,41,77,4
0,7,1,0,0,0,0,487,41,77,4
0,9,1,0,1,0,0,488,41,77,4
1,7,0,1,0,0,0,488,41,77,4
0,0,5,0,1,1,0,488,41,77,4
0,0,0,0,0,0,1,488,41,77,4
0,0,0,1,0,0,1,489,42,79,4
1,7,5,0,1,0,0,489,42,79,4
0,0,1,0,0,1,0,489,42,79,4
0,9,1,0,1,0,0,489,42,79,4
0,7,5,0,0,0,0,490,42,79,4
0,0,1,0,1,1,0,490,42,79,4
0,0,0,0,1,0,1,490,42,79,4
1,9,5,1,0,0,0,490,42,79,4
0,9,1,0,0,0,0,491,42,79,4
0,0,1,0,0,1,0,491,42,79,4
1,7,5,0,1,0,0,491,42,79,4
0,0,0,1,0,0,1,491,42,79,4
0,7,5,0,1,0,0,492,42,79,4
0,9,1,0,0,0,0,492,42,79,4
0,0,0,0,1,1,0,492,42,79,4
1,0,1,1,0,0,1,492,42,79,4
1,7,5,0,1,0,0,493,42,79,4
0,9,1,1,0,0,0,493,42,79,4
0,0,0,0,0,0,1,493,42,79,4
0,0,5,0,1,1,0,493,42,79,4
0,7,0,0,1,0,0,494,42,79,4
1,9,5,0,1,0,0,494,42,79,4
0,0,1,1,0,1,0,494,42,79,4
0,0,5,0,0,0,1,494,42,79,4
0,9,5,0,0,0,0,495,42,79,4
1,7,1,0,1,0,0,495,42,79,4
0,0,0,0,1,1,0,495,42,79,4
0,0,0,1,0,0,1,495,42,79,4
0,0,1,0,1,0,1,496,42,79,4
0,9,1,0,0,0,0,496,42,79,4
1,7,0,1,0,0,0,496,42,79,4
0,0,5,0,1,1,0,496,42,79,4
0,0,0,1,0,1,0,497,42,79,4
1,9,1,0,1,0,0,497,42,79,4
0,0,0,0,0,0,1,497,42,79,4
0,7,5,0,1,0,0,497,42,79,4
0,0,0,0,0,0,1,498,42,79,4
0,9,0,0,0,0,0,498,42,79,4
1,0,1,1,0,1,0,498,42,79,4
0,7,5,0,1,0,0,498,42,79,4
0,0,5,0,1,0,1,499,42,79,4
0,9,0,0,0,0,0,499,42,79,4
0,0,1,0,0,1,0,499,42,79,4
1,7,5,1,0,0,0,499,42,79,4
0,9,0,0,1,0,0,500,42,79,4
1,7,1,0,0,0,0,500,42,79,4
0,0,1,1,0,0,1,500,42,79,4
0,0,5,0,0,1,0,500,42,79,4
1,9,5,0,1,0,0,501,43,81,7
0,7,1,0,0,0,0,501,43,81,7
0,0,0,0,0,0,1,501,43,81,7
0,0,5,0,0,0,1,501,43,81,7
1,0,1,0,1,1,0,502,43,81,7
0,0,5,1,0,0,1,502,43,81,7
0,9,5,1,0,0,0,502,43,81,7
0,7,0,0,1,0,0,502,43,81,7
0,0,1,0,1,0,1,503,43,81,7
0,7,0,0,0,0,0,503,43,81,7
0,9,0,0,0,0,0,503,43,81,7
1,0,5,0,1,1,0,503,43,81,7
0,9,1,1,0,0,0,504,43,81,7
1,0,5,0,1,1,0,504,43,81,7
0,7,0,0,0,0,0,504,43,81,7
0,0,5,0,1,0,1,504,43,81,7
0,9,5,0,0,0,0,505,43,81,7
0,0,0,0,1,0,1,505,43,81,7
0,0,1,1,0,1,0,505,43,81,7
1,7,5,0,1,0,0,505,43,81,7
0,0,0,0,1,0,1,506,43,81,7
0,0,5,0,0,1,0,506,43,81,7
0,9,5,0,0,0,0,506,43,81,7
1,7,1,0,1,0,0,506,43,81,7
1,0,1,0,1,1,0,507,43,81,7
0,9,5,1,0,0,0,507,43,81,7
0,0,5,0,1,0,1,507,43,81,7
0,7,0,0,0,0,0,507,43,81,7
0,9,0,0,1,0,0,508,43,81,7
0,0,1,0,0,0,1,508,43,81,7
1,0,1,0,1,1,0,508,43,81,7
0,7,5,0,0,0,0,508,43,81,7
0,0,5,0,0,0,1,509,43,81,7
0,0,0,0,0,1,0,509,43,81,7
0,9,1,0,1,0,0,509,43,81,7
1,7,1,0,1,0,0,509,43,81,7
0,7,5,0,0,0,0,510,43,81,7
1,0,1,0,1,1,0,510,43,81,7
0,0,0,0,1,0,1,510,43,81,7
0,9,1,0,0,0,0,510,43,81,7
0,9,5,0,0,0,0,511,43,81,7
0,0,1,0,0,1,0,511,43,81,7
1,7,5,0,1,0,0,511,43,81,7
0,0,0,1,0,0,1,511,43,81,7
0,9,5,0,0,0,0,512,43,81,7
0,7,0,0,0,0,0,512,43,81,7
0,0,0,0,1,1,0,512,43,81,7
1,0,1,0,1,0,1,512,43,81,7
0,9,5,0,1,0,0,513,44,83,4
1,7,1,0,0,0,0,513,44,83,4
0,0,0,0,0,0,1,513,44,83,4
0,0,5,0,0,0,1,513,44,83,4
0,0,1,0,1,1,0,514,44,83,4
0,0,5,1,0,0,1,514,44,83,4
0,9,5,1,0,0,0,514,44,83,4
1,7,0,0,1,0,0,514,44,83,4
0,0,1,0,1,0,1,515,44,83,4
1,7,0,0,0,0,0,515,44,83,4
0,9,0,0,0,0,0,515,44,83,4
0,0,5,0,1,1,0,515,44,83,4
0,9,1,1,0,0,0,516,44,83,4
0,0,5,0,1,1,0,516,44,83,4
1,7,0,0,0,0,0,516,44,83,4
0,0,5,0,1,0,1,516,44,83,4
0,9,5,0,0,0,0,517,44,83,4
0,0,0,0,1,0,1,517,44,83,4
0,0,1,1,0,1,0,517,44,83,4
1,7,5,0,1,0,0,517,44,83,4
0,0,0,0,1,0,1,518,44,83,4
0,0,5,0,0,1,0,518,44,83,4
0,9,5,0,0,0,0,518,44,83,4
1,7,1,0,1,0,0,518,44,83,4
0,0,1,0,1,1,0,519,44,83,4
0,9,5,1,0,0,0,519,44,83,4
0,0,5,0,1,0,1,519,44,83,4
1,7,0,0,0,0,0,519,44,83,4
1,9,0,0,1,0,0,520,44,83,4
0,0,1,0,0,0,1,520,44,83,4
0,0,1,0,1,1,0,520,44,83,4
0,7,5,0,0,0,0,520,44,83,4
0,0,5,0,0,0,1,521,44,83,4
0,0,0,0,0,1,0,521,44,83,4
0,9,1,0,1,0,0,521,44,83,4
1,7,1,0,1,0,0,521,44,83,4
0,7,5,0,0,0,0,522,44,83,4
0,0,1,0,1,1,0,522,44,83,4
0,0,0,0,1,0,1,522,44,83,4
1,9,1,0,0,0,0,522,44,83,4
0,9,5,0,0,0,0,523,44,83,4
0,0,1,0,0,1,0,523,44,83,4
1,7,5,0,1,0,0,523,44,83,4
0,0,0,1,0,0,1,523,44,83,4
1,9,5,0,0,0,0,524,44,83,4
0,7,0,0,0,0,0,524,44,83,4
0,0,0,0,1,1,0,524,44,83,4
0,0,1,0,1,0,1,524,44,83,4
0,0,0,1,0,1,0,525,45,85,5
1,7,1,0,0,0,0,525,45,85,5
0,9,5,0,1,0,0,525,45,85,5
0,0,5,0,1,0,1,525,45,85,5
0,9,5,0,1,0,0,526,45,85,5
0,0,0,0,0,0,1,526,45,85,5
1,7,1,0,0,0,0,526,45,85,5
0,0,0,1,0,1,0,526,45,85,5
1,7,0,0,0,0,0,527,45,85,5
0,0,0,0,1,1,0,527,45,85,5
0,0,5,0,1,0,1,527,45,85,5
0,9,1,0,0,0,0,527,45,85,5
1,7,5,1,0,0,0,528,45,85,5
0,0,1,0,0,0,1,528,45,85,5
0,0,5,0,0,1,0,528,45,85,5
0,9,0,0,1,0,0,528,45,85,5
0,0,0,0,1,0,1,529,45,85,5
0,0,1,0,0,1,0,529,45,85,5
0,9,0,0,1,0,0,529,45,85,5
1,7,5,1,0,0,0,529,45,85,5
0,0,5,0,0,0,1,530,45,85,5
0,0,1,0,0,1,0,530,45,85,5
0,9,5,1,0,0,0,530,45,85,5
1,7,0,0,1,0,0,530,45,85,5
0,9,5,0,1,0,0,531,45,85,5
0,0,0,0,1,1,0,531,45,85,5
0,0,5,1,0,0,1,531,45,85,5
1,7,1,0,0,0,0,531,45,85,5
0,9,1,0,1,0,0,532,45,85,5
1,7,0,1,0,0,0,532,45,85,5
0,0,5,0,1,1,0,532,45,85,5
0,0,0,0,0,0,1,532,45,85,5
0,0,0,0,0,1,0,533,45,85,5
1,9,1,0,0,0,0,533,45,85,5
0,0,5,0,0,0,1,533,45,85,5
0,0,5,0,1,0,1,533,45,85,5
0,9,5,0,1,0,0,534,45,85,5
0,0,5,0,0,0,1,534,45,85,5
1,7,1,0,0,0,0,534,45,85,5
0,0,0,0,0,1,0,534,45,85,5
1,7,1,0,0,0,0,535,45,85,5
0,0,0,0,0,1,0,535,45,85,5
0,0,5,1,0,0,1,535,45,85,5
0,9,5,0,1,0,0,535,45,85,5
0,0,0,0,0,1,0,536,45,85,5
0,0,1,0,1,0,1,536,45,85,5
1,7,5,0,0,0,0,536,45,85,5
0,9,0,0,0,0,0,536,45,85,5
0,0,5,0,1,1,0,537,46,87,2
0,9,0,1,0,0,0,537,46,87,2
1,0,1,0,1,0,1,537,46,87,2
0,7,5,0,0,0,0,537,46,87,2
0,0,5,1,0,0,1,538,46,87,2
1,7,1,0,0,0,0,538,46,87,2
0,0,0,0,0,1,0,538,46,87,2
0,9,1,0,0,0,0,538,46,87,2
0,0,1,0,0,1,0,539,46,87,2
1,7,5,0,1,0,0,539,46,87,2
0,0,0,0,0,1,0,539,46,87,2
0,0,1,0,0,0,1,539,46,87,2
0,9,0,0,1,0,0,540,46,87,2
0,7,0,0,0,0,0,540,46,87,2
1,0,1,0,1,0,1,540,46,87,2
0,0,5,1,0,1,0,540,46,87,2
1,7,5,1,0,0,0,541,46,87,2
0,0,1,0,1,0,1,541,46,87,2
0,0,0,0,0,1,0,541,46,87,2
0,9,0,0,0,0,0,541,46,87,2
0,0,5,0,1,1,0,542,46,87,2
0,0,5,0,0,0,1,542,46,87,2
0,9,1,1,0,0,0,542,46,87,2
1,7,0,0,1,0,0,542,46,87,2
0,0,1,0,0,0,1,543,46,87,2
1,7,0,0,0,0,0,543,46,87,2
0,9,0,1,0,0,0,543,46,87,2
0,0,5,0,1,1,0,543,46,87,2
0,9,1,1,0,0,0,544,46,87,2
1,7,1,0,1,0,0,544,46,87,2
0,0,0,0,1,1,0,544,46,87,2
0,0,5,0,0,0,1,544,46,87,2
0,0,5,0,0,1,0,545,46,87,2
1,7,0,1,0,0,0,545,46,87,2
0,0,1,0,1,0,1,545,46,87,2
0,9,0,0,0,0,0,545,46,87,2
0,0,5,1,0,0,1,546,46,87,2
1,7,1,0,1,0,0,546,46,87,2
0,0,0,0,0,1,0,546,46,87,2
0,9,1,0,0,0,0,546,46,87,2
1,7,1,0,0,0,0,547,46,87,2
0,9,0,0,1,0,0,547,46,87,2
0,0,5,0,0,1,0,547,46,87,2
0,0,1,1,0,0,1,547,46,87,2
0,9,0,0,1,0,0,548,46,87,2
1,7,0,0,0,0,0,548,46,87,2
0,0,1,0,1,0,1,548,46,87,2
0,0,5,1,0,1,0,548,46,87,2
0,7,5,1,0,0,0,549,47,89,5
1,0,1,0,1,0,1,549,47,89,5
0,0,0,0,0,1,0,549,47,89,5
0,9,0,0,0,0,0,549,47,89,5
0,0,5,0,1,1,0,550,47,89,5
0,0,5,0,0,0,1,550,47,89,5
0,9,1,1,0,0,0,550,47,89,5
1,7,0,0,1,0,0,550,47,89,5
0,0,1,0,0,0,1,551,47,89,5
0,7,0,0,0,0,0,551,47,89,5
1,9,0,1,0,0,0,551,47,89,5
0,0,5,0,1,1,0,551,47,89,5
1,9,1,1,0,0,0,552,47,89,5
0,7,1,0,1,0,0,552,47,89,5
0,0,0,0,1,1,0,552,47,89,5
0,0,5,0,0,0,1,552,47,89,5
0,0,5,0,0,1,0,553,47,89,5
1,7,0,1,0,0,0,553,47,89,5
0,0,1,0,1,0,1,553,47,89,5
0,9,0,0,0,0,0,553,47,89,5
0,0,5,1,0,0,1,554,47,89,5
1,7,1,0,1,0,0,554,47,89,5
0,0,0,0,0,1,0,554,47,89,5
0,9,1,0,0,0,0,554,47,89,5
0,7,1,0,0,0,0,555,47,89,5
0,9,0,0,1,0,0,555,47,89,5
0,0,5,0,0,1,0,555,47,89,5
1,0,1,1,0,0,1,555,47,89,5
0,9,0,0,1,0,0,556,47,89,5
0,7,0,0,0,0,0,556,47,89,5
0,0,1,0,1,0,1,556,47,89,5
1,0,5,1,0,1,0,556,47,89,5
1,0,0,1,0,0,1,557,47,89,5
0,0,1,0,0,1,0,557,47,89,5
0,9,1,0,0,0,0,557,47,89,5
0,9,5,0,1,0,0,557,47,89,5
0,9,0,0,1,0,0,558,47,89,5
0,7,5,0,0,0,0,558,47,89,5
1,0,1,1,0,0,1,558,47,89,5
0,0,0,0,0,1,0,558,47,89,5
0,0,1,0,1,0,1,559,47,89,5
0,9,0,0,1,0,0,559,47,89,5
0,0,0,0,0,1,0,559,47,89,5
1,7,5,1,0,0,0,559,47,89,5
1,0,5,0,1,0,1,560,47,89,5
0,9,0,0,1,0,0,560,47,89,5
0,7,1,0,0,0,0,560,47,89,5
0,0,0,0,0,1,0,560,47,89,5
0,7,5,1,0,0,0,561,48,91,5
0,0,1,0,1,0,1,561,48,91,5
1,0,0,0,0,1,0,561,48,91,5
0,9,0,0,0,0,0,561,48,91,5
0,0,5,0,1,1,0,562,48,91,5
0,0,5,0,0,0,1,562,48,91,5
0,9,1,1,0,0,0,562,48,91,5
1,7,0,0,1,0,0,562,48,91,5
0,0,1,0,0,0,1,563,48,91,5
1,7,0,0,0,0,0,563,48,91,5
0,9,0,1,0,0,0,563,48,91,5
0,0,5,0,1,1,0,563,48,91,5
0,9,1,1,0,0,0,564,48,91,5
0,7,1,0,1,0,0,564,48,91,5
1,0,0,0,1,1,0,564,48,91,5
0,0,5,0,0,0,1,564,48,91,5
0,0,5,0,0,1,0,565,48,91,5
1,7,0,1,0,0,0,565,48,91,5
0,0,1,0,1,0,1,565,48,91,5
0,9,0,0,0,0,0,565,48,91,5
0,0,5,1,0,0,1,566,48,91,5
0,7,1,0,1,0,0,566,48,91,5
1,0,0,0,0,1,0,566,48,91,5
0,9,1,0,0,0,0,566,48,91,5
1,7,1,0,0,0,0,567,48,91,5
0,9,0,0,1,0,0,567,48,91,5
0,0,5,0,0,1,0,567,48,91,5
0,0,1,1,0,0,1,567,48,91,5
0,9,0,0,1,0,0,568,48,91,5
1,7,0,0,0,0,0,568,48,91,5
0,0,1,0,1,0,1,568,48,91,5
0,0,5,1,0,1,0,568,48,91,5
0,0,0,1,0,0,1,569,48,91,5
1,0,1,0,0,1,0,569,48,91,5
0,9,1,0,0,0,0,569,48,91,5
0,9,5,0,1,0,0,569,48,91,5
0,9,0,0,1,0,0,570,48,91,5
0,7,5,0,0,0,0,570,48,91,5
0,0,1,1,0,0,1,570,48,91,5
1,0,0,0,0,1,0,570,48,91,5
0,0,1,0,1,0,1,571,48,91,5
0,9,0,0,1,0,0,571,48,91,5
1,0,0,0,0,1,0,571,48,91,5
0,7,5,1,0,0,0,571,48,91,5
0,0,5,0,1,0,1,572,48,91,5
0,9,0,0,1,0,0,572,48,91,5
0,7,1,0,0,0,0,572,48,91,5
1,0,0,0,0,1,0,572,48,91,5
1,7,5,0,1,0,0,573,49,93,7
0,9,1,1,0,0,0,573,49,93,7
0,0,0,0,0,0,1,573,49,93,7
0,0,5,0,1,1,0,573,49,93,7
1,7,0,0,1,0,0,574,49,93,7
0,9,5,0,1,0,0,574,49,93,7
0,0,1,1,0,1,0,574,49,93,7
0,0,5,0,0,0,1,574,49,93,7
0,9,5,0,0,0,0,575,49,93,7
0,7,1,0,1,0,0,575,49,93,7
0,0,0,0,1,1,0,575,49,93,7
1,0,0,1,0,0,1,575,49,93,7
0,0,1,0,1,0,1,576,49,93,7
0,9,1,0,0,0,0,576,49,93,7
1,7,0,1,0,0,0,576,49,93,7
0,0,5,0,1,1,0,576,49,93,7
0,0,0,1,0,1,0,577,49,93,7
0,9,1,0,1,0,0,577,49,93,7
0,0,0,0,0,0,1,577,49,93,7
1,7,5,0,1,0,0,577,49,93,7
0,0,0,0,0,0,1,578,49,93,7
0,9,0,0,0,0,0,578,49,93,7
0,0,1,1,0,1,0,578,49,93,7
1,7,5,0,1,0,0,578,49,93,7
0,0,5,0,1,0,1,579,49,93,7
0,9,0,0,0,0,0,579,49,93,7
0,0,1,0,0,1,0,579,49,93,7
1,7,5,1,0,0,0,579,49,93,7
0,9,0,0,1,0,0,580,49,93,7
1,7,1,0,0,0,0,580,49,93,7
0,0,1,1,0,0,1,580,49,93,7
0,0,5,0,0,1,0,580,49,93,7
0,0,5,0,1,0,1,581,49,93,7
0,0,5,0,0,1,0,581,49,93,7
0,9,0,0,1,0,0,581,49,93,7
1,7,1,0,0,0,0,581,49,93,7
0,0,1,0,1,0,1,582,49,93,7
0,0,5,1,0,1,0,582,49,93,7
1,7,0,0,0,0,0,582,49,93,7
0,9,0,0,1,0,0,582,49,93,7
0,9,5,0,1,0,0,583,49,93,7
0,0,0,0,1,1,0,583,49,93,7
0,0,5,1,0,0,1,583,49,93,7
1,7,1,0,0,0,0,583,49,93,7
0,0,1,0,1,1,0,584,49,93,7
1,7,5,0,0,0,0,584,49,93,7
0,9,5,1,0,0,0,584,49,93,7
0,0,0,0,1,0,1,584,49,93,7
0,9,5,0,0,0,0,585,50,95,6
1,0,0,0,1,0,1,585,50,95,6
0,0,1,1,0,1,0,585,50,95,6
0,7,5,0,1,0,0,585,50,95,6
0,0,0,0,1,0,1,586,50,95,6
0,0,5,0,0,1,0,586,50,95,6
0,9,5,0,0,0,0,586,50,95,6
1,7,1,0,1,0,0,586,50,95,6
0,0,1,0,1,1,0,587,50,95,6
1,9,5,1,0,0,0,587,50,95,6
0,0,5,0,1,0,1,587,50,95,6
0,7,0,0,0,0,0,587,50,95,6
1,9,0,0,1,0,0,588,50,95,6
0,0,1,0,0,0,1,588,50,95,6
0,0,1,0,1,1,0,588,50,95,6
0,7,5,0,0,0,0,588,50,95,6
0,0,5,0,0,0,1,589,50,95,6
0,0,0,0,0,1,0,589,50,95,6
0,9,1,0,1,0,0,589,50,95,6
1,7,1,0,1,0,0,589,50,95,6
0,7,5,0,0,0,0,590,50,95,6
0,0,1,0,1,1,0,590,50,95,6
0,0,0,0,1,0,1,590,50,95,6
1,9,1,0,0,0,0,590,50,95,6
0,9,5,0,0,0,0,591,50,95,6
0,0,1,0,0,1,0,591,50,95,6
0,7,5,0,1,0,0,591,50,95,6
1,0,0,1,0,0,1,591,50,95,6
0,9,5,0,0,0,0,592,50,95,6
0,7,0,0,0,0,0,592,50,95,6
1,0,0,0,1,1,0,592,50,95,6
0,0,1,0,1,0,1,592,50,95,6
0,0,0,0,1,0,1,593,50,95,6
1,9,1,1,0,0,0,593,50,95,6
0,7,5,0,0,0,0,593,50,95,6
0,0,5,0,1,1,0,593,50,95,6
1,7,0,0,1,0,0,594,50,95,6
0,0,5,0,1,1,0,594,50,95,6
0,9,1,1,0,0,0,594,50,95,6
0,0,1,0,0,0,1,594,50,95,6
0,0,5,1,0,1,0,595,50,95,6
1,9,1,0,1,0,0,595,50,95,6
0,7,0,0,0,0,0,595,50,95,6
0,0,0,0,1,0,1,595,50,95,6
0,0,1,0,1,1,0,596,50,95,6
0,9,5,0,1,0,0,596,50,95,6
1,7,0,1,0,0,0,596,50,95,6
0,0,1,0,1,0,1,596,50,95,6
0,7,5,0,1,0,0,597,51,97,6
1,9,1,1,0,0,0,597,51,97,6
0,0,0,0,0,0,1,597,51,97,6
0,0,5,0,1,1,0,597,51,97,6
1,7,0,0,1,0,0,598,51,97,6
0,9,5,0,1,0,0,598,51,97,6
0,0,1,1,0,1,0,598,51,97,6
0,0,5,0,0,0,1,598,51,97,6
0,9,5,0,0,0,0,599,51,97,6
1,7,1,0,1,0,0,599,51,97,6
0,0,0,0,1,1,0,599,51,97,6
0,0,0,1,0,0,1,599,51,97,6
0,0,1,0,1,0,1,600,51,97,6
0,9,1,0,0,0,0,600,51,97,6
1,7,0,1,0,0,0,600,51,97,6
0,0,5,0,1,1,0,600,51,97,6
0,0,0,1,0,1,0,601,51,97,6
0,9,1,0,1,0,0,601,51,97,6
0,0,0,0,0,0,1,601,51,97,6
1,7,5,0,1,0,0,601,51,97,6
0,0,0,0,0,0,1,602,51,97,6
0,9,0,0,0,0,0,602,51,97,6
0,0,1,1,0,1,0,602,51,97,6
1,7,5,0,1,0,0,602,51,97,6
0,0,5,0,1,0,1,603,51,97,6
0,9,0,0,0,0,0,603,51,97,6
0,0,1,0,0,1,0,603,51,97,6
1,7,5,1,0,0,0,603,51,97,6
0,9,0,0,1,0,0,604,51,97,6
1,7,1,0,0,0,0,604,51,97,6
0,0,1,1,0,0,1,604,51,97,6
0,0,5,0,0,1,0,604,51,97,6
0,0,5,0,1,0,1,605,51,97,6
0,0,5,0,0,1,0,605,51,97,6
1,9,0,0,1,0,0,605,51,97,6
0,7,1,0,0,0,0,605,51,97,6
0,0,1,0,1,0,1,606,51,97,6
0,0,5,1,0,1,0,606,51,97,6
0,7,0,0,0,0,0,606,51,97,6
1,9,0,0,1,0,0,606,51,97,6
1,9,5,0,1,0,0,607,51,97,6
0,0,0,0,1,1,0,607,51,97,6
0,0,5,1,0,0,1,607,51,97,6
0,7,1,0,0,0,0,607,51,97,6
0,0,1,0,1,1,0,608,51,97,6
0,7,5,0,0,0,0,608,51,97,6
1,9,5,1,0,0,0,608,51,97,6
0,0,0,0,1,0,1,608,51,97,6
0,0,5,0,1,1,0,609,52,99,2
1,9,0,1,0,0,0,609,52,99,2
0,0,1,0,1,0,1,609,52,99,2
0,7,5,0,0,0,0,609,52,99,2
0,0,5,1,0,0,1,610,52,99,2
0,7,1,0,0,0,0,610,52,99,2
1,0,0,0,0,1,0,610,52,99,2
0,9,1,0,0,0,0,610,52,99,2
0,0,1,0,0,1,0,611,52,99,2
0,7,5,0,1,0,0,611,52,99,2
1,0,0,0,0,1,0,611,52,99,2
0,0,1,0,0,0,1,611,52,99,2
1,9,0,0,1,0,0,612,52,99,2
0,7,0,0,0,0,0,612,52,99,2
0,0,1,0,1,0,1,612,52,99,2
0,0,5,1,0,1,0,612,52,99,2
0,7,5,1,0,0,0,613,52,99,2
0,0,1,0,1,0,1,613,52,99,2
1,0,0,0,0,1,0,613,52,99,2
0,9,0,0,0,0,0,613,52,99,2
0,0,5,0,1,1,0,614,52,99,2
0,0,5,0,0,0,1,614,52,99,2
0,9,1,1,0,0,0,614,52,99,2
1,7,0,0,1,0,0,614,52,99,2
0,0,1,0,0,0,1,615,52,99,2
0,7,0,0,0,0,0,615,52,99,2
1,9,0,1,0,0,0,615,52,99,2
0,0,5,0,1,1,0,615,52,99,2
0,9,1,1,0,0,0,616,52,99,2
0,7,1,0,1,0,0,616,52,99,2
1,0,0,0,1,1,0,616,52,99,2
0,0,5,0,0,0,1,616,52,99,2
0,0,5,0,0,1,0,617,52,99,2
1,7,0,1,0,0,0,617,52,99,2
0,0,1,0,1,0,1,617,52,99,2
0,9,0,0,0,0,0,617,52,99,2
0,0,5,1,0,0,1,618,52,99,2
0,7,1,0,1,0,0,618,52,99,2
1,0,0,0,0,1,0,618,52,99,2
0,9,1,0,0,0,0,618,52,99,2
0,7,1,0,0,0,0,619,52,99,2
1,9,0,0,1,0,0,619,52,99,2
0,0,5,0,0,1,0,619,52,99,2
0,0,1,1,0,0,1,619,52,99,2
0,9,0,0,1,0,0,620,52,99,2
1,7,0,0,0,0,0,620,52,99,2
0,0,1,0,1,0,1,620,52,99,2
0,0,5,1,0,1,0,620,52,99,2
0,9,5,0,1,0,0,621,53,101,1
1,7,1,0,0,0,0,621,53,101,1
0,0,0,0,0,0,1,621,53,101,1
0,0,5,0,0,0,1,621,53,101,1
0,0,1,0,1,1,0,622,53,101,1
0,0,5,1,0,0,1,622,53,101,1
0,9,5,1,0,0,0,622,53,101,1
1,7,0,0,1,0,0,622,53,101,1
0,0,1,0,1,0,1,623,53,101,1
1,7,0,0,0,0,0,623,53,101,1
0,9,0,0,0,0,0,623,53,101,1
0,0,5,0,1,1,0,623,53,101,1
0,9,1,1,0,0,0,624,53,101,1
0,0,5,0,1,1,0,624,53,101,1
1,7,0,0,0,0,0,624,53,101,1
0,0,5,0,1,0,1,624,53,101,1
0,9,5,0,0,0,0,625,53,101,1
0,0,0,0,1,0,1,625,53,101,1
0,0,1,1,0,1,0,625,53,101,1
1,7,5,0,1,0,0,625,53,101,1
0,0,0,0,1,0,1,626,53,101,1
0,0,5,0,0,1,0,626,53,101,1
0,9,5,0,0,0,0,626,53,101,1
1,7,1,0,1,0,0,626,53,101,1
0,0,1,0,1,1,0,627,53,101,1
0,9,5,1,0,0,0,627,53,101,1
0,0,5,0,1,0,1,627,53,101,1
1,7,0,0,0,0,0,627,53,101,1
0,9,0,0,1,0,0,628,53,101,1
0,0,1,0,0,0,1,628,53,101,1
0,0,1,0,1,1,0,628,53,101,1
1,7,5,0,0,0,0,628,53,101,1
0,0,5,0,0,0,1,629,53,101,1
0,0,0,0,0,1,0,629,53,101,1
0,9,1,0,1,0,0,629,53,101,1
1,7,1,0,1,0,0,629,53,101,1
1,7,5,0,0,0,0,630,53,101,1
0,0,1,0,1,1,0,630,53,101,1
0,0,0,0,1,0,1,630,53,101,1
0,9,1,0,0,0,0,630,53,101,1
0,9,5,0,0,0,0,631,53,101,1
0,0,1,0,0,1,0,631,53,101,1
1,7,5,0,1,0,0,631,53,101,1
0,0,0,1,0,0,1,631,53,101,1
0,9,5,0,0,0,0,632,53,101,1
1,7,0,0,0,0,0,632,53,101,1
0,0,0,0,1,1,0,632,53,101,1
0,0,1,0,1,0,1,632,53,101,1
0,0,0,1,0,1,0,633,54,103,7
0,7,1,0,0,0,0,633,54,103,7
