choice,icca,occa,income,ich,och,id,alt,inc.room,inc.cooling,int.cooling
TRUE,28.11,2.2,60,7.1,2.54,184,gcc,0,60,1
FALSE,28.11,2.2,60,8.54,1.7,184,hpc,0,60,1
FALSE,0,0,30,23.49,4.17,185,ec,0,0,0
FALSE,26.34,2.35,30,6.72,4.17,185,ecc,0,30,1
FALSE,0,0,30,8.4,4.06,185,er,30,0,0
FALSE,26.34,2.35,30,10.8,4.06,185,erc,30,30,1
FALSE,0,0,30,21.97,2.15,185,gc,0,0,0
TRUE,26.34,2.35,30,8.78,2.15,185,gcc,0,30,1
FALSE,26.34,2.35,30,12.23,1.59,185,hpc,0,30,1
FALSE,0,0,60,22.37,4.05,186,ec,0,0,0
FALSE,23.35,3.19,60,8.87,4.05,186,ecc,0,60,1
FALSE,0,0,60,7.07,4.59,186,er,60,0,0
FALSE,23.35,3.19,60,7.89,4.59,186,erc,60,60,1
FALSE,0,0,60,26.02,2.43,186,gc,0,0,0
TRUE,23.35,3.19,60,8.74,2.43,186,gcc,0,60,1
FALSE,23.35,3.19,60,10.67,1.54,186,hpc,0,60,1
FALSE,0,0,30,29.64,3.87,187,ec,0,0,0
FALSE,22.59,2.85,30,8.57,3.87,187,ecc,0,30,1
FALSE,0,0,30,10.06,3.96,187,er,30,0,0
FALSE,22.59,2.85,30,7.86,3.96,187,erc,30,30,1
TRUE,0,0,30,25.94,2,187,gc,0,0,0
FALSE,22.59,2.85,30,8.58,2,187,gcc,0,30,1
FALSE,22.59,2.85,30,11.57,1.7,187,hpc,0,30,1
FALSE,0,0,30,29.01,4.35,188,ec,0,0,0
FALSE,26.76,2.45,30,8.63,4.35,188,ecc,0,30,1
FALSE,0,0,30,8.39,3.73,188,er,30,0,0
FALSE,26.76,2.45,30,8.96,3.73,188,erc,30,30,1
FALSE,0,0,30,25.78,2.79,188,gc,0,0,0
FALSE,26.76,2.45,30,8.48,2.79,188,gcc,0,30,1
TRUE,26.76,2.45,30,11.16,1.86,188,hpc,0,30,1
FALSE,0,0,70,26.92,4.19,189,ec,0,0,0
FALSE,22.42,2.44,70,7.55,4.19,189,ecc,0,70,1
FALSE,0,0,70,8.75,4.39,189,er,70,0,0
FALSE,22.42,2.44,70,7.88,4.39,189,erc,70,70,1
FALSE,0,0,70,26.34,1.92,189,gc,0,0,0
TRUE,22.42,2.44,70,7.89,1.92,189,gcc,0,70,1
FALSE,22.42,2.44,70,12.98,1.58,189,hpc,0,70,1
FALSE,0,0,60,23.89,4.26,190,ec,0,0,0
FALSE,25.02,2.3,60,9,4.26,190,ecc,0,60,1
FALSE,0,0,60,7.35,3.72,190,er,60,0,0
FALSE,25.02,2.3,60,10.49,3.72,190,erc,60,60,1
FALSE,0,0,60,34.05,2.05,190,gc,0,0,0
TRUE,25.02,2.3,60,7.21,2.05,190,gcc,0,60,1
FALSE,25.02,2.3,60,11.34,1.94,190,hpc,0,60,1
FALSE,0,0,40,25.01,2.42,191,ec,0,0,0
FALSE,25.41,2.85,40,6.74,2.42,191,ecc,0,40,1
FALSE,0,0,40,6.74,4.41,191,er,40,0,0
FALSE,25.41,2.85,40,6.04,4.41,191,erc,40,40,1
FALSE,0,0,40,22.95,1.76,191,gc,0,0,0
TRUE,25.41,2.85,40,5.13,1.76,191,gcc,0,40,1
FALSE,25.41,2.85,40,8.77,1.04,191,hpc,0,40,1
FALSE,0,0,70,21.46,3.5,192,ec,0,0,0
FALSE,32.97,2.09,70,7.92,3.5,192,ecc,0,70,1
FALSE,0,0,70,7.02,4.93,192,er,70,0,0
FALSE,32.97,2.09,70,6.84,4.93,192,erc,70,70,1
FALSE,0,0,70,23.03,2.33,192,gc,0,0,0
TRUE,32.97,2.09,70,8.36,2.33,192,gcc,0,70,1
FALSE,32.97,2.09,70,11,1.23,192,hpc,0,70,1
FALSE,0,0,30,28.39,4.46,193,ec,0,0,0
FALSE,26.94,2.66,30,8.71,4.46,193,ecc,0,30,1
FALSE,0,0,30,8.07,3.9,193,er,30,0,0
FALSE,26.94,2.66,30,8.21,3.9,193,erc,30,30,1
TRUE,0,0,30,26.33,2.32,193,gc,0,0,0
FALSE,26.94,2.66,30,7.68,2.32,193,gcc,0,30,1
FALSE,26.94,2.66,30,12.31,1.58,193,hpc,0,30,1
FALSE,0,0,70,25.07,4.89,194,ec,0,0,0
FALSE,18.41,2.7,70,7.56,4.89,194,ecc,0,70,1
FALSE,0,0,70,7.08,4.36,194,er,70,0,0
FALSE,18.41,2.7,70,7.83,4.36,194,erc,70,70,1
FALSE,0,0,70,32.35,2.1,194,gc,0,0,0
TRUE,18.41,2.7,70,7.01,2.1,194,gcc,0,70,1
FALSE,18.41,2.7,70,11.75,1.52,194,hpc,0,70,1
FALSE,0,0,50,30.05,2.97,195,ec,0,0,0
FALSE,26.53,2.71,50,11.22,2.97,195,ecc,0,50,1
FALSE,0,0,50,8.74,4.23,195,er,50,0,0
FALSE,26.53,2.71,50,8.01,4.23,195,erc,50,50,1
FALSE,0,0,50,24.65,2.31,195,gc,0,0,0
TRUE,26.53,2.71,50,8.54,2.31,195,gcc,0,50,1
FALSE,26.53,2.71,50,11.67,1.7,195,hpc,0,50,1
FALSE,0,0,70,27.96,4.59,196,ec,0,0,0
FALSE,26.07,2.52,70,10.26,4.59,196,ecc,0,70,1
FALSE,0,0,70,7.88,3.9,196,er,70,0,0
FALSE,26.07,2.52,70,8.53,3.9,196,erc,70,70,1
FALSE,0,0,70,29.1,1.56,196,gc,0,0,0
TRUE,26.07,2.52,70,7.93,1.56,196,gcc,0,70,1
FALSE,26.07,2.52,70,11.37,1.69,196,hpc,0,70,1
FALSE,0,0,20,28.58,4.03,197,ec,0,0,0
FALSE,24.58,2.3,20,11.27,4.03,197,ecc,0,20,1
FALSE,0,0,20,10.03,4.35,197,er,20,0,0
FALSE,24.58,2.3,20,8.54,4.35,197,erc,20,20,1
FALSE,0,0,20,26.73,2.58,197,gc,0,0,0
TRUE,24.58,2.3,20,8.42,2.58,197,gcc,0,20,1
FALSE,24.58,2.3,20,12.39,1.32,197,hpc,0,20,1
FALSE,0,0,70,27.7,4.16,198,ec,0,0,0
FALSE,29.65,2.5,70,10.13,4.16,198,ecc,0,70,1
FALSE,0,0,70,9.92,5.06,198,er,70,0,0
FALSE,29.65,2.5,70,8.51,5.06,198,erc,70,70,1
FALSE,0,0,70,20.9,2.47,198,gc,0,0,0
TRUE,29.65,2.5,70,8.54,2.47,198,gcc,0,70,1
FALSE,29.65,2.5,70,12.47,1.56,198,hpc,0,70,1
FALSE,0,0,40,24.61,4.66,199,ec,0,0,0
FALSE,27.71,2.57,40,9.08,4.66,199,ecc,0,40,1
FALSE,0,0,40,9.53,4.14,199,er,40,0,0
FALSE,27.71,2.57,40,7.78,4.14,199,erc,40,40,1
FALSE,0,0,40,28.18,1.5,199,gc,0,0,0
TRUE,27.71,2.57,40,8.19,1.5,199,gcc,0,40,1
FALSE,27.71,2.57,40,10.69,1.63,199,hpc,0,40,1
TRUE,0,0,30,18.28,3.18,200,ec,0,0,0
FALSE,26.08,2.57,30,7.4,3.18,200,ecc,0,30,1
FALSE,0,0,30,6.45,4.65,200,er,30,0,0
FALSE,26.08,2.57,30,7.69,4.65,200,erc,30,30,1
FALSE,0,0,30,20.21,1.82,200,gc,0,0,0
FALSE,26.08,2.57,30,8.04,1.82,200,gcc,0,30,1
FALSE,26.08,2.57,30,8.93,1.33,200,hpc,0,30,1
FALSE,0,0,70,28.5,4.89,201,ec,0,0,0
FALSE,24.08,2.21,70,8.8,4.89,201,ecc,0,70,1
FALSE,0,0,70,7.85,3.54,201,er,70,0,0
FALSE,24.08,2.21,70,8.12,3.54,201,erc,70,70,1
FALSE,0,0,70,27.18,2.09,201,gc,0,0,0
TRUE,24.08,2.21,70,8.19,2.09,201,gcc,0,70,1
FALSE,24.08,2.21,70,9.94,1.7,201,hpc,0,70,1
FALSE,0,0,70,20.13,2.75,202,ec,0,0,0
FALSE,29.63,2.31,70,7.24,2.75,202,ecc,0,70,1
FALSE,0,0,70,6.79,4.28,202,er,70,0,0
FALSE,29.63,2.31,70,7.8,4.28,202,erc,70,70,1
FALSE,0,0,70,26.19,1.92,202,gc,0,0,0
TRUE,29.63,2.31,70,8.53,1.92,202,gcc,0,70,1
FALSE,29.63,2.31,70,11.17,1.04,202,hpc,0,70,1
FALSE,0,0,50,30.78,4.95,203,ec,0,0,0
FALSE,29.38,2.58,50,10.58,4.95,203,ecc,0,50,1
FALSE,0,0,50,7.11,4.6,203,er,50,0,0
FALSE,29.38,2.58,50,6.97,4.6,203,erc,50,50,1
FALSE,0,0,50,32.63,2.6,203,gc,0,0,0
TRUE,29.38,2.58,50,10.18,2.6,203,gcc,0,50,1
FALSE,29.38,2.58,50,10.93,1.49,203,hpc,0,50,1
FALSE,0,0,50,27.46,4.4,204,ec,0,0,0
FALSE,24.44,2.32,50,7.94,4.4,204,ecc,0,50,1
FALSE,0,0,50,8.24,3.64,204,er,50,0,0
FALSE,24.44,2.32,50,8.59,3.64,204,erc,50,50,1
FALSE,0,0,50,26.53,2.55,204,gc,0,0,0
TRUE,24.44,2.32,50,7.54,2.55,204,gcc,0,50,1
FALSE,24.44,2.32,50,9.53,1.47,204,hpc,0,50,1
FALSE,0,0,70,24.53,4.41,205,ec,0,0,0
FALSE,29.27,2.63,70,8.17,4.41,205,ecc,0,70,1
FALSE,0,0,70,8.89,4.32,205,er,70,0,0
FALSE,29.27,2.63,70,7.17,4.32,205,erc,70,70,1
FALSE,0,0,70,20.03,2.07,205,gc,0,0,0
TRUE,29.27,2.63,70,9.33,2.07,205,gcc,0,70,1
FALSE,29.27,2.63,70,10,1.93,205,hpc,0,70,1
FALSE,0,0,50,19.38,3.74,206,ec,0,0,0
FALSE,26.45,2.49,50,5.59,3.74,206,ecc,0,50,1
FALSE,0,0,50,7.32,4.69,206,er,50,0,0
FALSE,26.45,2.49,50,7.9,4.69,206,erc,50,50,1
FALSE,0,0,50,24.18,2.44,206,gc,0,0,0
TRUE,26.45,2.49,50,5.75,2.44,206,gcc,0,50,1
FALSE,26.45,2.49,50,11.03,1.7,206,hpc,0,50,1
FALSE,0,0,50,24.42,3.69,207,ec,0,0,0
FALSE,28.1,2.71,50,9.23,3.69,207,ecc,0,50,1
FALSE,0,0,50,7.66,4.35,207,er,50,0,0
FALSE,28.1,2.71,50,7.46,4.35,207,erc,50,50,1
FALSE,0,0,50,21.92,2.31,207,gc,0,0,0
TRUE,28.1,2.71,50,7.85,2.31,207,gcc,0,50,1
FALSE,28.1,2.71,50,8.58,1.13,207,hpc,0,50,1
FALSE,0,0,50,21.32,4.84,208,ec,0,0,0
FALSE,25.13,2.08,50,8.36,4.84,208,ecc,0,50,1
FALSE,0,0,50,6.55,4.96,208,er,50,0,0
FALSE,25.13,2.08,50,7.89,4.96,208,erc,50,50,1
FALSE,0,0,50,25.16,2.79,208,gc,0,0,0
TRUE,25.13,2.08,50,6.89,2.79,208,gcc,0,50,1
FALSE,25.13,2.08,50,11.46,1.74,208,hpc,0,50,1
FALSE,0,0,30,24.75,3.91,209,ec,0,0,0
FALSE,21.71,1.92,30,8.93,3.91,209,ecc,0,30,1
FALSE,0,0,30,8.77,3.81,209,er,30,0,0
FALSE,21.71,1.92,30,8.45,3.81,209,erc,30,30,1
FALSE,0,0,30,25.11,2.09,209,gc,0,0,0
TRUE,21.71,1.92,30,7.09,2.09,209,gcc,0,30,1
FALSE,21.71,1.92,30,11.33,1.35,209,hpc,0,30,1
FALSE,0,0,30,18.66,3.41,210,ec,0,0,0
FALSE,27.48,2.46,30,7.54,3.41,210,ecc,0,30,1
FALSE,0,0,30,7.59,3.27,210,er,30,0,0
FALSE,27.48,2.46,30,7.49,3.27,210,erc,30,30,1
FALSE,0,0,30,21.9,1.87,210,gc,0,0,0
TRUE,27.48,2.46,30,9.58,1.87,210,gcc,0,30,1
FALSE,27.48,2.46,30,10.29,1.33,210,hpc,0,30,1
FALSE,0,0,30,23.82,4.16,211,ec,0,0,0
FALSE,22.51,2.74,30,9.48,4.16,211,ecc,0,30,1
FALSE,0,0,30,9.31,5.3,211,er,30,0,0
FALSE,22.51,2.74,30,7.69,5.3,211,erc,30,30,1
FALSE,0,0,30,27.56,2.44,211,gc,0,0,0
TRUE,22.51,2.74,30,7.05,2.44,211,gcc,0,30,1
FALSE,22.51,2.74,30,10.91,1.46,211,hpc,0,30,1
FALSE,0,0,60,24.6,4.07,212,ec,0,0,0
FALSE,30.47,1.8,60,9.37,4.07,212,ecc,0,60,1
FALSE,0,0,60,7.96,3.18,212,er,60,0,0
FALSE,30.47,1.8,60,6.45,3.18,212,erc,60,60,1
FALSE,0,0,60,28.14,2.24,212,gc,0,0,0
TRUE,30.47,1.8,60,8.72,2.24,212,gcc,0,60,1
FALSE,30.47,1.8,60,12.72,1.04,212,hpc,0,60,1
FALSE,0,0,70,17.56,3.45,213,ec,0,0,0
FALSE,22.44,2.62,70,8.52,3.45,213,ecc,0,70,1
FALSE,0,0,70,6.77,3.76,213,er,70,0,0
FALSE,22.44,2.62,70,6.86,3.76,213,erc,70,70,1
FALSE,0,0,70,27.05,2.2,213,gc,0,0,0
TRUE,22.44,2.62,70,5.1,2.2,213,gcc,0,70,1
FALSE,22.44,2.62,70,9.88,1.31,213,hpc,0,70,1
FALSE,0,0,20,27.28,5.39,214,ec,0,0,0
FALSE,25.44,2.32,20,9.03,5.39,214,ecc,0,20,1
FALSE,0,0,20,9.58,4.03,214,er,20,0,0
FALSE,25.44,2.32,20,6.72,4.03,214,erc,20,20,1
TRUE,0,0,20,25.22,2.64,214,gc,0,0,0
FALSE,25.44,2.32,20,8.75,2.64,214,gcc,0,20,1
FALSE,25.44,2.32,20,11.75,1.79,214,hpc,0,20,1
FALSE,0,0,20,29.72,4.51,215,ec,0,0,0
FALSE,23.85,2.67,20,7.09,4.51,215,ecc,0,20,1
FALSE,0,0,20,8.38,3.77,215,er,20,0,0
FALSE,23.85,2.67,20,7.74,3.77,215,erc,20,20,1
FALSE,0,0,20,25.98,2.23,215,gc,0,0,0
TRUE,23.85,2.67,20,6.76,2.23,215,gcc,0,20,1
FALSE,23.85,2.67,20,9.15,1.65,215,hpc,0,20,1
FALSE,0,0,20,26.11,4.13,216,ec,0,0,0
FALSE,21.46,2.26,20,9,4.13,216,ecc,0,20,1
FALSE,0,0,20,9.61,3.72,216,er,20,0,0
FALSE,21.46,2.26,20,7.03,3.72,216,erc,20,20,1
FALSE,0,0,20,23.76,1.71,216,gc,0,0,0
TRUE,21.46,2.26,20,7.52,1.71,216,gcc,0,20,1
FALSE,21.46,2.26,20,11.8,1.04,216,hpc,0,20,1
FALSE,0,0,40,22.51,3.55,217,ec,0,0,0
FALSE,23.54,2.87,40,7.03,3.55,217,ecc,0,40,1
FALSE,0,0,40,5.63,4.49,217,er,40,0,0
FALSE,23.54,2.87,40,6.3,4.49,217,erc,40,40,1
FALSE,0,0,40,23.9,2.6,217,gc,0,0,0
TRUE,23.54,2.87,40,6.73,2.6,217,gcc,0,40,1
FALSE,23.54,2.87,40,8.22,1.34,217,hpc,0,40,1
FALSE,0,0,60,23.1,3.71,218,ec,0,0,0
FALSE,25.68,2.29,60,7.66,3.71,218,ecc,0,60,1
FALSE,0,0,60,6.2,3.13,218,er,60,0,0
FALSE,25.68,2.29,60,5.2,3.13,218,erc,60,60,1
FALSE,0,0,60,15.95,2.34,218,gc,0,0,0
TRUE,25.68,2.29,60,6.48,2.34,218,gcc,0,60,1
FALSE,25.68,2.29,60,8.19,1.64,218,hpc,0,60,1
FALSE,0,0,60,19.86,4.56,219,ec,0,0,0
FALSE,19.09,3.35,60,11.51,4.56,219,ecc,0,60,1
FALSE,0,0,60,6.7,4.31,219,er,60,0,0
FALSE,19.09,3.35,60,7.77,4.31,219,erc,60,60,1
FALSE,0,0,60,21.64,2.8,219,gc,0,0,0
FALSE,19.09,3.35,60,7.51,2.8,219,gcc,0,60,1
TRUE,19.09,3.35,60,11.37,1.8,219,hpc,0,60,1
FALSE,0,0,60,22.85,4.33,220,ec,0,0,0
FALSE,29.98,2.68,60,7.78,4.33,220,ecc,0,60,1
FALSE,0,0,60,8.2,3.46,220,er,60,0,0
FALSE,29.98,2.68,60,7.67,3.46,220,erc,60,60,1
FALSE,0,0,60,29.76,2.09,220,gc,0,0,0
TRUE,29.98,2.68,60,7.24,2.09,220,gcc,0,60,1
FALSE,29.98,2.68,60,9.74,1.57,220,hpc,0,60,1
FALSE,0,0,20,19.94,4.29,221,ec,0,0,0
FALSE,27.91,2.23,20,5.58,4.29,221,ecc,0,20,1
FALSE,0,0,20,6.02,5.29,221,er,20,0,0
FALSE,27.91,2.23,20,7.57,5.29,221,erc,20,20,1
TRUE,0,0,20,19.69,2.2,221,gc,0,0,0
FALSE,27.91,2.23,20,4.39,2.2,221,gcc,0,20,1
FALSE,27.91,2.23,20,9,1.92,221,hpc,0,20,1
FALSE,0,0,70,24.81,3.56,222,ec,0,0,0
FALSE,25.73,2.53,70,7.94,3.56,222,ecc,0,70,1
FALSE,0,0,70,8.62,4.11,222,er,70,0,0
FALSE,25.73,2.53,70,8.56,4.11,222,erc,70,70,1
FALSE,0,0,70,20.38,1.98,222,gc,0,0,0
TRUE,25.73,2.53,70,6.69,1.98,222,gcc,0,70,1
FALSE,25.73,2.53,70,11.24,1.03,222,hpc,0,70,1
FALSE,0,0,70,23.89,4.38,223,ec,0,0,0
FALSE,26.09,2.15,70,6.75,4.38,223,ecc,0,70,1
FALSE,0,0,70,7.4,3.59,223,er,70,0,0
FALSE,26.09,2.15,70,7.79,3.59,223,erc,70,70,1
FALSE,0,0,70,23.96,2.14,223,gc,0,0,0
TRUE,26.09,2.15,70,7.97,2.14,223,gcc,0,70,1
FALSE,26.09,2.15,70,11.72,1.29,223,hpc,0,70,1
FALSE,0,0,60,27.67,3.56,224,ec,0,0,0
FALSE,30.95,1.96,60,6.89,3.56,224,ecc,0,60,1
FALSE,0,0,60,6.94,3.01,224,er,60,0,0
FALSE,30.95,1.96,60,8.34,3.01,224,erc,60,60,1
FALSE,0,0,60,26.37,0.94,224,gc,0,0,0
TRUE,30.95,1.96,60,6.82,0.94,224,gcc,0,60,1
FALSE,30.95,1.96,60,11.07,1.23,224,hpc,0,60,1
FALSE,0,0,70,24.45,3.92,225,ec,0,0,0
FALSE,25.4,2.37,70,7.98,3.92,225,ecc,0,70,1
FALSE,0,0,70,7.37,5.27,225,er,70,0,0
FALSE,25.4,2.37,70,8.32,5.27,225,erc,70,70,1
FALSE,0,0,70,25.82,2.21,225,gc,0,0,0
TRUE,25.4,2.37,70,8.19,2.21,225,gcc,0,70,1
FALSE,25.4,2.37,70,10.9,1.66,225,hpc,0,70,1
FALSE,0,0,50,25.15,4.95,226,ec,0,0,0
FALSE,21.23,2.83,50,6.9,4.95,226,ecc,0,50,1
FALSE,0,0,50,7.3,5.27,226,er,50,0,0
FALSE,21.23,2.83,50,8.69,5.27,226,erc,50,50,1
FALSE,0,0,50,26.05,2.23,226,gc,0,0,0
TRUE,21.23,2.83,50,8.83,2.23,226,gcc,0,50,1
FALSE,21.23,2.83,50,11.41,1.91,226,hpc,0,50,1
FALSE,0,0,60,23.53,4.11,227,ec,0,0,0
FALSE,26.14,2.32,60,6.79,4.11,227,ecc,0,60,1
FALSE,0,0,60,8.77,4.63,227,er,60,0,0
FALSE,26.14,2.32,60,8.26,4.63,227,erc,60,60,1
FALSE,0,0,60,25.04,2.71,227,gc,0,0,0
FALSE,26.14,2.32,60,8.55,2.71,227,gcc,0,60,1
TRUE,26.14,2.32,60,9.27,1.49,227,hpc,0,60,1
FALSE,0,0,40,29.13,3.88,228,ec,0,0,0
FALSE,31.31,2.52,40,8.88,3.88,228,ecc,0,40,1
FALSE,0,0,40,8.65,3.86,228,er,40,0,0
FALSE,31.31,2.52,40,6.62,3.86,228,erc,40,40,1
FALSE,0,0,40,29.93,1.69,228,gc,0,0,0
TRUE,31.31,2.52,40,7.45,1.69,228,gcc,0,40,1
FALSE,31.31,2.52,40,9.01,1.53,228,hpc,0,40,1
FALSE,0,0,40,24.08,4.06,229,ec,0,0,0
FALSE,23.07,2.62,40,4.71,4.06,229,ecc,0,40,1
FALSE,0,0,40,6.89,3.57,229,er,40,0,0
FALSE,23.07,2.62,40,6.89,3.57,229,erc,40,40,1
FALSE,0,0,40,17.83,1.98,229,gc,0,0,0
TRUE,23.07,2.62,40,5.68,1.98,229,gcc,0,40,1
FALSE,23.07,2.62,40,9.5,1.66,229,hpc,0,40,1
FALSE,0,0,20,27.57,3.42,230,ec,0,0,0
FALSE,27.59,2.41,20,7.83,3.42,230,ecc,0,20,1
FALSE,0,0,20,5.23,4.99,230,er,20,0,0
FALSE,27.59,2.41,20,7.43,4.99,230,erc,20,20,1
FALSE,0,0,20,28.83,2.26,230,gc,0,0,0
FALSE,27.59,2.41,20,6.48,2.26,230,gcc,0,20,1
TRUE,27.59,2.41,20,9.7,1.62,230,hpc,0,20,1
FALSE,0,0,50,24.6,4.78,231,ec,0,0,0
FALSE,26.18,2.35,50,7.22,4.78,231,ecc,0,50,1
FALSE,0,0,50,8.25,4.74,231,er,50,0,0
FALSE,26.18,2.35,50,8.52,4.74,231,erc,50,50,1
FALSE,0,0,50,26.21,2.4,231,gc,0,0,0
TRUE,26.18,2.35,50,8.62,2.4,231,gcc,0,50,1
FALSE,26.18,2.35,50,9.47,1.42,231,hpc,0,50,1
FALSE,0,0,20,28.54,3.47,232,ec,0,0,0
FALSE,21.85,2.52,20,8.55,3.47,232,ecc,0,20,1
FALSE,0,0,20,9.51,4.53,232,er,20,0,0
FALSE,21.85,2.52,20,9.19,4.53,232,erc,20,20,1
FALSE,0,0,20,27.61,2.22,232,gc,0,0,0
TRUE,21.85,2.52,20,9.88,2.22,232,gcc,0,20,1
FALSE,21.85,2.52,20,12.25,1.72,232,hpc,0,20,1
FALSE,0,0,30,23.67,3.49,233,ec,0,0,0
FALSE,29.1,2.02,30,7.95,3.49,233,ecc,0,30,1
FALSE,0,0,30,7.44,4.03,233,er,30,0,0
FALSE,29.1,2.02,30,7.24,4.03,233,erc,30,30,1
FALSE,0,0,30,23.25,2.71,233,gc,0,0,0
TRUE,29.1,2.02,30,7.83,2.71,233,gcc,0,30,1
FALSE,29.1,2.02,30,11.43,1.69,233,hpc,0,30,1
FALSE,0,0,20,27.43,3.51,234,ec,0,0,0
FALSE,29.21,2.38,20,9.31,3.51,234,ecc,0,20,1
TRUE,0,0,20,8.52,3.48,234,er,20,0,0
FALSE,29.21,2.38,20,7.71,3.48,234,erc,20,20,1
FALSE,0,0,20,26.76,1.91,234,gc,0,0,0
FALSE,29.21,2.38,20,10.56,1.91,234,gcc,0,20,1
FALSE,29.21,2.38,20,12.45,1.16,234,hpc,0,20,1
FALSE,0,0,30,23.51,3.96,235,ec,0,0,0
FALSE,29.54,2.14,30,7.88,3.96,235,ecc,0,30,1
FALSE,0,0,30,7.96,3.55,235,er,30,0,0
FALSE,29.54,2.14,30,8.36,3.55,235,erc,30,30,1
FALSE,0,0,30,28.83,2.75,235,gc,0,0,0
TRUE,29.54,2.14,30,7.24,2.75,235,gcc,0,30,1
FALSE,29.54,2.14,30,9.91,1.24,235,hpc,0,30,1
FALSE,0,0,30,20.35,3.81,236,ec,0,0,0
FALSE,22.37,3.29,30,8.82,3.81,236,ecc,0,30,1
FALSE,0,0,30,6.59,4.19,236,er,30,0,0
FALSE,22.37,3.29,30,7.79,4.19,236,erc,30,30,1
FALSE,0,0,30,24.79,2.13,236,gc,0,0,0
TRUE,22.37,3.29,30,9.85,2.13,236,gcc,0,30,1
FALSE,22.37,3.29,30,9.87,1.58,236,hpc,0,30,1
FALSE,0,0,30,20.37,4.27,237,ec,0,0,0
FALSE,23.16,2.77,30,7.42,4.27,237,ecc,0,30,1
FALSE,0,0,30,4.85,4.43,237,er,30,0,0
FALSE,23.16,2.77,30,7.04,4.43,237,erc,30,30,1
FALSE,0,0,30,22.84,1.98,237,gc,0,0,0
TRUE,23.16,2.77,30,7.46,1.98,237,gcc,0,30,1
FALSE,23.16,2.77,30,8.73,1.49,237,hpc,0,30,1
FALSE,0,0,30,25.24,3.97,238,ec,0,0,0
FALSE,25.34,2.74,30,7.43,3.97,238,ecc,0,30,1
FALSE,0,0,30,6.76,3.33,238,er,30,0,0
FALSE,25.34,2.74,30,6.06,3.33,238,erc,30,30,1
FALSE,0,0,30,22.7,2.67,238,gc,0,0,0
FALSE,25.34,2.74,30,9.78,2.67,238,gcc,0,30,1
TRUE,25.34,2.74,30,7.06,1.57,238,hpc,0,30,1
FALSE,0,0,20,29.1,3.72,239,ec,0,0,0
FALSE,26.21,2.67,20,8.54,3.72,239,ecc,0,20,1
FALSE,0,0,20,8.56,4.31,239,er,20,0,0
FALSE,26.21,2.67,20,5.44,4.31,239,erc,20,20,1
TRUE,0,0,20,23.25,2.74,239,gc,0,0,0
FALSE,26.21,2.67,20,8.04,2.74,239,gcc,0,20,1
FALSE,26.21,2.67,20,12.9,1.74,239,hpc,0,20,1
FALSE,0,0,30,22.97,4.1,240,ec,0,0,0
FALSE,29.39,2.6,30,7.46,4.1,240,ecc,0,30,1
FALSE,0,0,30,5.88,3.92,240,er,30,0,0
FALSE,29.39,2.6,30,7.59,3.92,240,erc,30,30,1
TRUE,0,0,30,18.7,2.16,240,gc,0,0,0
FALSE,29.39,2.6,30,5.14,2.16,240,gcc,0,30,1
FALSE,29.39,2.6,30,10.46,1.38,240,hpc,0,30,1
FALSE,0,0,40,25.59,4.42,241,ec,0,0,0
FALSE,26.07,2.19,40,8.87,4.42,241,ecc,0,40,1
FALSE,0,0,40,6.84,4.88,241,er,40,0,0
FALSE,26.07,2.19,40,5.53,4.88,241,erc,40,40,1
FALSE,0,0,40,22.95,2.56,241,gc,0,0,0
TRUE,26.07,2.19,40,7.03,2.56,241,gcc,0,40,1
FALSE,26.07,2.19,40,10.65,1.64,241,hpc,0,40,1
FALSE,0,0,20,24.84,3.94,242,ec,0,0,0
FALSE,24.83,2.8,20,7.84,3.94,242,ecc,0,20,1
FALSE,0,0,20,7.11,4.31,242,er,20,0,0
FALSE,24.83,2.8,20,6.68,4.31,242,erc,20,20,1
TRUE,0,0,20,23.61,1.82,242,gc,0,0,0
FALSE,24.83,2.8,20,6.47,1.82,242,gcc,0,20,1
FALSE,24.83,2.8,20,8.82,1.27,242,hpc,0,20,1
FALSE,0,0,50,22.62,3.21,243,ec,0,0,0
FALSE,22.26,2.34,50,8.05,3.21,243,ecc,0,50,1
FALSE,0,0,50,7.17,3.47,243,er,50,0,0
FALSE,22.26,2.34,50,8.11,3.47,243,erc,50,50,1
FALSE,0,0,50,23.16,2.07,243,gc,0,0,0
TRUE,22.26,2.34,50,8.43,2.07,243,gcc,0,50,1
FALSE,22.26,2.34,50,9.63,1.05,243,hpc,0,50,1
FALSE,0,0,50,20.31,3.37,244,ec,0,0,0
FALSE,24.93,2.71,50,8.65,3.37,244,ecc,0,50,1
FALSE,0,0,50,5.9,4.19,244,er,50,0,0
FALSE,24.93,2.71,50,8.32,4.19,244,erc,50,50,1
FALSE,0,0,50,23.96,1.66,244,gc,0,0,0
TRUE,24.93,2.71,50,6.9,1.66,244,gcc,0,50,1
FALSE,24.93,2.71,50,11.44,1.65,244,hpc,0,50,1
FALSE,0,0,70,31.82,4.87,245,ec,0,0,0
FALSE,21.11,2.6,70,9.5,4.87,245,ecc,0,70,1
FALSE,0,0,70,7.49,3.96,245,er,70,0,0
FALSE,21.11,2.6,70,8.44,3.96,245,erc,70,70,1
FALSE,0,0,70,27.73,2.57,245,gc,0,0,0
TRUE,21.11,2.6,70,9.1,2.57,245,gcc,0,70,1
